,index,school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,Season
1917,129,Iona,0.414,-6.23,68.6,100.7,0.337,0.424,0.552,48.5,54.8,9.9,10.4,0.51,18.3,25.1,0.26,2020
1918,130,Iowa,0.645,16.07,70.6,110.2,0.344,0.376,0.554,51.5,63.9,8.7,10.6,0.516,14.7,32.0,0.258,2020
1919,131,Iowa State,0.375,9.1,70.4,101.8,0.285,0.377,0.533,48.9,53.0,10.5,11.3,0.498,16.4,29.2,0.213,2020
1920,132,IU Indy,0.219,-14.89,71.9,97.3,0.316,0.387,0.504,47.7,53.7,8.9,6.4,0.478,16.6,29.3,0.204,2020
1921,133,Jackson State,0.469,-10.91,71.1,94.6,0.35,0.292,0.498,47.9,46.0,11.4,10.2,0.463,15.9,26.2,0.235,2020
1922,134,Jacksonville,0.438,-6.5,67.6,97.7,0.311,0.355,0.514,52.5,45.8,7.4,7.9,0.486,17.5,29.2,0.208,2020
1923,135,Jacksonville State,0.406,-8.29,70.0,102.1,0.291,0.359,0.532,52.8,52.0,9.0,7.3,0.506,17.3,31.4,0.201,2020
1924,136,James Madison,0.3,-9.23,72.1,99.7,0.365,0.403,0.514,49.7,49.1,8.6,8.1,0.484,15.1,26.2,0.238,2020
1925,137,Kansas,0.903,24.96,67.9,109.4,0.35,0.329,0.564,54.7,50.8,11.2,13.6,0.541,16.2,32.8,0.234,2020
1926,138,Kansas City,0.533,-6.07,66.7,102.6,0.293,0.354,0.546,48.2,51.4,11.9,9.4,0.521,16.9,26.0,0.201,2020
1927,139,Kansas State,0.344,8.7,67.2,95.1,0.347,0.391,0.506,48.9,55.1,12.8,7.9,0.475,18.4,29.6,0.229,2020
1928,140,Kennesaw State,0.034,-22.6,68.1,81.1,0.325,0.309,0.439,45.9,42.0,7.4,5.5,0.393,19.0,25.8,0.228,2020
1929,141,Kent State,0.625,3.68,70.1,107.2,0.283,0.405,0.551,50.7,50.2,9.6,11.2,0.523,15.5,30.7,0.206,2020
1930,142,Kentucky,0.806,15.78,68.5,107.8,0.408,0.266,0.561,53.0,52.2,7.6,13.6,0.507,15.8,30.8,0.325,2020
1931,143,La Salle,0.5,-0.23,69.8,96.2,0.331,0.416,0.513,49.6,55.0,11.4,8.9,0.484,18.1,28.6,0.22,2020
1932,144,Lafayette,0.613,-5.91,67.7,103.6,0.239,0.439,0.553,49.7,59.3,7.0,11.3,0.527,16.0,23.4,0.177,2020
1933,145,Lamar,0.531,-7.24,71.7,99.9,0.344,0.301,0.522,49.1,51.4,12.3,12.3,0.486,17.4,30.8,0.242,2020
1934,147,Lehigh,0.344,-10.93,69.5,97.5,0.26,0.291,0.527,50.7,48.9,7.8,7.1,0.496,17.6,26.3,0.191,2020
1935,148,Liberty,0.882,5.15,61.3,111.8,0.312,0.405,0.579,53.2,53.0,9.2,9.2,0.553,13.6,24.8,0.222,2020
1936,149,Lipscomb,0.5,-7.08,68.8,102.0,0.288,0.346,0.536,50.4,50.7,7.8,7.4,0.51,16.3,27.1,0.2,2020
1937,150,Little Rock,0.677,2.27,70.2,104.4,0.45,0.328,0.566,52.2,59.5,9.8,10.4,0.527,19.3,30.7,0.319,2020
1938,151,Long Beach State,0.344,-8.72,71.8,93.1,0.34,0.298,0.519,48.0,45.9,8.2,11.4,0.484,19.9,25.4,0.238,2020
1939,152,Long Island University,0.455,-8.38,73.9,101.2,0.326,0.461,0.551,46.2,54.3,9.0,8.2,0.52,16.9,21.5,0.233,2020
1940,153,Longwood,0.438,-12.45,68.5,96.5,0.332,0.481,0.521,48.7,48.5,9.7,6.7,0.487,17.5,23.6,0.233,2020
1941,154,Louisiana,0.424,-4.6,72.8,100.1,0.346,0.409,0.526,49.3,45.8,8.2,8.2,0.484,16.8,29.0,0.257,2020
1942,155,Louisiana State,0.677,14.43,70.8,112.8,0.354,0.343,0.568,54.3,44.9,8.8,10.6,0.527,15.1,35.1,0.272,2020
1943,156,Louisiana Tech,0.733,7.06,68.2,108.3,0.29,0.399,0.557,51.9,48.8,10.8,7.4,0.537,15.7,30.3,0.194,2020
1944,157,Louisiana-Monroe,0.31,-6.5,66.2,94.9,0.325,0.346,0.51,49.2,51.5,6.7,9.4,0.478,18.0,27.0,0.222,2020
1945,158,Louisville,0.774,17.94,67.1,109.4,0.322,0.38,0.557,54.5,53.5,7.5,7.9,0.525,15.4,32.0,0.236,2020
1946,159,Loyola (IL),0.656,5.7,65.7,103.4,0.387,0.312,0.574,49.7,56.9,11.9,5.4,0.554,17.7,21.4,0.252,2020
1947,160,Loyola (MD),0.469,-9.59,71.3,102.2,0.419,0.372,0.549,49.2,59.6,9.4,8.0,0.525,17.0,25.9,0.267,2020
1948,161,Loyola Marymount,0.344,-1.09,64.7,98.9,0.347,0.347,0.546,50.6,49.5,9.0,7.4,0.518,19.3,27.5,0.236,2020
1949,162,Maine,0.29,-11.88,66.2,92.1,0.266,0.432,0.499,50.4,62.1,10.4,11.4,0.468,19.6,28.5,0.189,2020
1950,163,Manhattan,0.419,-8.42,66.3,92.8,0.341,0.398,0.485,49.2,58.0,10.5,11.7,0.457,17.9,30.1,0.212,2020
1951,164,Marist,0.233,-12.22,65.5,90.5,0.297,0.4,0.487,49.3,49.3,10.2,9.9,0.459,18.4,25.9,0.193,2020
1952,165,Marquette,0.6,15.44,71.4,107.2,0.392,0.446,0.557,53.2,53.5,7.1,10.6,0.516,16.4,29.8,0.291,2020
1953,166,Marshall,0.531,1.7,75.5,100.1,0.29,0.386,0.526,48.5,50.6,10.7,14.3,0.503,17.0,27.9,0.192,2020
1954,168,Maryland,0.774,17.82,67.7,106.0,0.377,0.431,0.532,52.9,55.0,6.8,11.8,0.486,14.3,31.5,0.282,2020
1955,169,Maryland-Baltimore County,0.485,-8.08,68.0,100.1,0.332,0.392,0.529,49.9,49.9,7.9,7.8,0.505,16.3,26.1,0.214,2020
1956,170,Maryland-Eastern Shore,0.156,-22.03,69.6,82.0,0.256,0.399,0.439,46.2,52.4,11.0,9.3,0.412,18.5,26.1,0.162,2020
1957,171,Massachusetts,0.452,1.12,69.2,98.2,0.299,0.402,0.522,47.3,54.4,9.8,8.2,0.492,16.7,25.7,0.21,2020
1958,172,Massachusetts-Lowell,0.406,-8.19,70.9,104.0,0.376,0.358,0.554,49.2,55.1,9.6,6.7,0.519,16.6,27.5,0.268,2020
1959,173,McNeese State,0.469,-9.11,71.8,109.7,0.338,0.368,0.597,52.3,57.3,9.1,10.3,0.57,19.3,31.7,0.245,2020
1960,174,Memphis,0.677,12.16,73.1,97.7,0.399,0.352,0.532,52.2,56.5,10.6,15.3,0.497,19.6,30.0,0.271,2020
1961,175,Mercer,0.531,-3.13,70.4,101.9,0.26,0.364,0.542,53.2,54.4,9.4,7.6,0.515,17.9,31.1,0.188,2020
1962,176,Merrimack,0.645,-6.93,64.4,96.4,0.254,0.433,0.517,43.8,56.3,15.2,8.6,0.493,16.3,23.2,0.173,2020
1963,177,Miami (FL),0.484,6.63,68.7,101.2,0.281,0.372,0.525,47.2,38.9,8.4,9.4,0.488,15.1,26.0,0.213,2020
1964,178,Miami (OH),0.406,-4.17,69.2,102.5,0.267,0.412,0.524,48.8,47.1,7.4,6.8,0.494,14.4,25.9,0.194,2020
1965,179,Michigan,0.613,17.94,69.3,107.0,0.267,0.391,0.554,50.6,52.7,7.8,10.3,0.528,13.6,25.0,0.192,2020
1966,180,Michigan State,0.71,21.92,69.4,109.4,0.308,0.375,0.56,55.1,65.0,7.4,13.4,0.526,15.6,32.8,0.231,2020
1967,181,Middle Tennessee,0.258,-8.41,71.2,98.5,0.311,0.412,0.516,49.0,52.3,9.5,7.9,0.488,17.0,28.1,0.209,2020
1968,182,Milwaukee,0.387,-7.22,70.6,99.2,0.295,0.395,0.509,49.1,49.1,8.1,8.5,0.476,16.1,29.5,0.209,2020
1969,183,Minnesota,0.484,16.39,67.3,104.9,0.275,0.407,0.521,52.1,58.5,7.0,11.3,0.494,14.2,31.3,0.19,2020
1970,184,Mississippi,0.469,7.37,68.8,99.5,0.368,0.337,0.528,49.2,53.7,10.3,8.0,0.486,16.7,26.2,0.269,2020
1971,185,Mississippi State,0.645,12.21,67.3,109.0,0.395,0.28,0.559,55.1,51.7,8.3,14.0,0.515,17.5,37.0,0.298,2020
1972,186,Mississippi Valley State,0.1,-29.08,78.9,86.1,0.229,0.412,0.454,42.2,41.7,9.2,6.6,0.43,16.1,23.4,0.149,2020
1973,187,Missouri,0.484,8.51,67.1,99.3,0.357,0.404,0.521,51.5,50.3,10.0,10.0,0.47,18.0,31.4,0.279,2020
1974,189,Missouri State,0.485,3.5,68.6,102.6,0.288,0.338,0.533,54.6,46.4,9.3,7.7,0.498,17.0,31.9,0.215,2020
1975,190,Monmouth,0.581,-4.51,72.1,98.5,0.356,0.369,0.513,47.1,52.8,11.1,8.5,0.471,15.6,25.5,0.256,2020
1976,191,Montana,0.581,0.59,69.4,100.8,0.264,0.273,0.549,48.0,46.0,9.0,9.0,0.522,15.6,19.6,0.191,2020
1977,192,Montana State,0.516,-5.01,68.2,97.8,0.374,0.328,0.541,50.9,48.7,8.0,6.8,0.498,18.5,22.9,0.277,2020
1978,193,Morehead State,0.406,-10.96,69.1,98.7,0.307,0.336,0.507,50.4,52.1,8.5,11.8,0.483,15.5,29.0,0.196,2020
1979,194,Morgan State,0.484,-12.82,71.4,97.4,0.392,0.312,0.509,53.0,47.7,7.8,12.6,0.468,19.2,35.1,0.272,2020
1980,195,Mount St. Mary's,0.344,-9.56,64.5,98.3,0.337,0.383,0.499,50.0,49.9,7.6,9.3,0.462,15.4,29.6,0.234,2020
1981,196,Murray State,0.719,1.99,69.7,107.4,0.394,0.318,0.568,54.5,54.1,8.1,10.7,0.535,17.2,29.5,0.279,2020
1982,197,Navy,0.467,-7.36,62.6,99.9,0.323,0.391,0.502,53.3,49.5,7.9,5.4,0.468,15.9,33.6,0.223,2020
1983,198,NC State,0.625,12.05,70.6,105.3,0.285,0.356,0.537,49.0,49.0,10.8,11.6,0.509,14.7,28.8,0.202,2020
1984,199,Nebraska,0.219,2.41,72.8,94.1,0.29,0.396,0.488,44.0,54.2,9.4,6.1,0.468,14.2,22.1,0.175,2020
1985,200,Nevada,0.613,8.91,71.7,107.2,0.283,0.429,0.561,51.8,55.0,7.1,10.5,0.529,14.9,25.2,0.213,2020
1986,201,Nevada-Las Vegas,0.531,6.79,67.2,104.4,0.341,0.402,0.529,54.7,49.8,9.0,8.8,0.497,16.4,34.0,0.236,2020
1987,202,New Hampshire,0.5,-7.6,69.7,97.9,0.256,0.418,0.502,54.0,52.9,6.8,6.1,0.477,15.9,29.4,0.172,2020
1988,203,New Mexico,0.576,3.47,73.0,105.1,0.375,0.368,0.561,49.5,55.4,11.1,8.1,0.526,17.4,27.6,0.27,2020
1989,204,New Mexico State,0.806,4.11,64.6,110.1,0.314,0.469,0.567,56.4,57.8,9.5,5.7,0.539,17.2,34.8,0.225,2020
1990,205,New Orleans,0.3,-14.08,72.8,103.6,0.393,0.265,0.551,47.7,55.8,10.6,5.5,0.507,16.9,28.6,0.293,2020
1991,206,Niagara,0.375,-11.02,66.5,98.0,0.244,0.366,0.528,41.1,49.7,10.3,6.5,0.497,14.5,17.7,0.183,2020
1992,207,Nicholls State,0.677,-3.87,73.0,104.6,0.254,0.372,0.537,48.9,46.3,13.5,10.1,0.507,15.9,30.8,0.19,2020
1993,208,NJIT,0.3,-10.14,67.0,94.8,0.306,0.333,0.486,48.0,46.2,8.5,8.4,0.453,14.3,25.1,0.208,2020
1994,210,Norfolk State,0.516,-7.76,70.3,99.9,0.336,0.413,0.518,51.2,53.8,11.1,7.4,0.481,17.1,31.1,0.239,2020
1995,211,North Alabama,0.433,-9.0,70.0,97.8,0.38,0.367,0.524,51.0,46.7,9.2,6.5,0.488,18.4,28.5,0.262,2020
1996,212,North Carolina,0.424,9.45,70.4,101.1,0.335,0.289,0.5,55.0,54.6,7.8,9.9,0.464,15.2,35.3,0.228,2020
1997,213,North Carolina A&T,0.531,-9.66,75.2,95.2,0.409,0.319,0.504,49.2,57.0,10.7,10.0,0.477,17.6,28.8,0.249,2020
1998,214,North Carolina Central,0.581,-10.04,69.6,98.7,0.341,0.349,0.537,49.4,52.7,11.9,8.7,0.512,19.0,29.0,0.223,2020
1999,215,North Dakota,0.455,-6.24,70.5,105.4,0.351,0.407,0.565,51.9,49.6,6.4,5.5,0.525,16.7,26.0,0.267,2020
2000,216,North Dakota State,0.758,2.19,67.8,109.8,0.327,0.454,0.569,52.6,47.0,6.8,5.8,0.526,13.2,23.1,0.261,2020
2001,217,North Florida,0.636,-0.57,69.6,112.5,0.275,0.522,0.578,48.8,58.2,7.1,8.2,0.549,14.9,28.4,0.21,2020
2002,218,North Texas,0.645,7.32,64.9,109.0,0.309,0.41,0.59,52.4,49.6,9.6,8.7,0.561,18.4,29.7,0.232,2020
2003,219,Northeastern,0.515,1.45,65.8,107.6,0.256,0.402,0.579,50.6,51.3,11.5,5.3,0.548,16.2,24.4,0.202,2020
2004,220,Northern Arizona,0.533,-4.65,67.7,104.4,0.307,0.347,0.537,50.7,51.4,9.6,5.9,0.508,14.9,27.5,0.215,2020
2005,221,Northern Colorado,0.71,5.72,65.9,111.8,0.261,0.461,0.572,51.4,49.7,7.6,5.5,0.556,13.5,25.4,0.174,2020
2006,222,Northern Illinois,0.581,-1.33,66.2,100.4,0.281,0.364,0.504,52.9,41.4,8.4,8.8,0.476,15.1,31.2,0.189,2020
2007,223,Northern Iowa,0.806,9.83,65.9,112.8,0.264,0.415,0.583,55.2,44.9,6.9,6.4,0.556,15.7,29.8,0.2,2020
2008,224,Northern Kentucky,0.719,0.28,68.7,104.6,0.34,0.453,0.533,49.7,53.7,11.7,5.4,0.502,15.5,30.4,0.234,2020
2009,225,Northwestern,0.258,5.35,66.7,96.5,0.258,0.339,0.502,46.9,57.1,5.9,9.6,0.469,14.0,22.0,0.189,2020
2010,226,Northwestern State,0.5,-10.0,74.5,100.9,0.331,0.365,0.543,50.7,48.4,7.8,10.8,0.507,19.1,31.0,0.243,2020
2011,227,Notre Dame,0.625,11.21,69.0,106.8,0.25,0.451,0.533,49.8,62.1,8.5,9.2,0.504,12.4,26.9,0.184,2020
2012,228,Oakland,0.424,-5.92,67.5,99.0,0.378,0.379,0.521,50.0,57.4,8.5,8.8,0.484,17.4,29.1,0.261,2020
2013,229,Ohio,0.531,0.74,68.8,103.8,0.292,0.425,0.546,51.3,57.3,9.3,6.8,0.522,16.3,27.1,0.201,2020
2014,231,Ohio State,0.677,19.37,66.8,107.9,0.367,0.414,0.563,53.8,54.7,7.5,10.2,0.523,16.6,30.7,0.276,2020
2015,232,Oklahoma,0.613,13.48,69.7,100.8,0.313,0.389,0.524,49.2,48.0,8.8,11.6,0.482,14.2,23.4,0.239,2020
2016,233,Oklahoma State,0.563,12.01,68.5,98.7,0.352,0.337,0.52,50.6,50.1,9.9,12.1,0.478,17.0,29.3,0.258,2020
2017,234,Old Dominion,0.406,0.02,67.5,96.4,0.288,0.331,0.486,53.6,44.3,10.0,9.3,0.453,15.4,30.8,0.199,2020
2018,235,Omaha,0.5,-5.09,70.7,102.3,0.271,0.3,0.528,50.1,44.4,7.2,8.9,0.5,14.9,27.2,0.193,2020
2019,236,Oral Roberts,0.548,2.16,71.5,111.1,0.29,0.378,0.545,51.8,45.2,8.8,7.0,0.511,12.3,31.3,0.218,2020
2020,237,Oregon,0.774,18.22,66.1,111.7,0.289,0.373,0.567,51.5,52.0,11.4,9.6,0.543,15.1,32.7,0.202,2020
2021,238,Oregon State,0.581,9.7,66.6,106.9,0.388,0.349,0.559,49.4,59.4,9.3,13.7,0.516,15.3,26.5,0.292,2020
2022,239,Pacific,0.697,3.81,65.9,103.1,0.348,0.283,0.527,56.3,45.4,8.5,11.8,0.498,15.5,33.5,0.232,2020
2023,240,Penn State,0.677,16.12,71.4,105.1,0.31,0.396,0.525,50.8,53.2,10.5,12.1,0.495,13.6,29.3,0.214,2020
2024,241,Pennsylvania,0.593,1.07,71.6,102.6,0.249,0.446,0.548,49.0,54.4,8.2,7.6,0.53,15.8,22.8,0.166,2020
2025,242,Pepperdine,0.5,2.82,71.6,104.5,0.33,0.375,0.545,48.9,56.5,8.4,10.1,0.5,15.4,26.9,0.262,2020
2026,243,Pittsburgh,0.485,6.8,66.0,98.4,0.351,0.317,0.494,48.5,53.5,11.8,10.2,0.451,15.6,32.8,0.25,2020
2027,244,Portland,0.281,-6.53,70.5,93.5,0.329,0.358,0.52,45.7,55.5,7.9,10.0,0.49,17.9,20.2,0.223,2020
2028,245,Portland State,0.563,-1.5,72.5,108.5,0.306,0.302,0.531,50.7,46.6,11.9,9.9,0.498,14.7,36.8,0.22,2020
2029,246,Prairie View,0.594,-6.26,72.7,98.2,0.404,0.269,0.526,49.5,57.2,11.8,8.6,0.484,17.5,28.1,0.286,2020
2030,247,Presbyterian,0.313,-15.06,67.2,99.5,0.347,0.358,0.542,50.2,51.0,8.7,5.6,0.508,18.9,26.6,0.247,2020
2031,248,Princeton,0.519,-0.75,67.2,106.0,0.278,0.439,0.568,50.9,52.2,9.5,5.6,0.541,16.7,25.5,0.204,2020
2032,249,Providence,0.613,13.45,69.6,102.3,0.359,0.366,0.511,51.6,58.2,11.9,9.6,0.473,16.1,33.7,0.249,2020
2033,250,Purdue,0.516,16.3,64.7,102.9,0.258,0.362,0.504,53.0,54.2,9.8,11.3,0.478,14.6,34.9,0.177,2020
2034,252,Purdue Fort Wayne,0.424,-7.87,69.5,98.6,0.251,0.446,0.519,51.3,50.2,10.7,8.3,0.497,17.3,28.5,0.168,2020
2035,253,Quinnipiac,0.5,-7.66,68.9,101.0,0.282,0.513,0.543,51.2,57.9,6.6,9.3,0.509,17.6,26.9,0.215,2020
2036,254,Radford,0.656,-2.67,65.0,110.2,0.317,0.39,0.552,53.1,50.8,8.1,7.1,0.533,14.1,31.5,0.204,2020
2037,255,Rhode Island,0.7,9.25,71.8,101.2,0.371,0.291,0.505,50.5,48.3,11.6,10.3,0.469,14.0,30.4,0.251,2020
2038,256,Rice,0.469,-3.09,71.4,103.5,0.334,0.505,0.551,49.7,56.8,8.3,5.7,0.518,16.6,25.5,0.241,2020
2039,257,Richmond,0.774,11.31,69.3,107.8,0.278,0.379,0.568,49.4,56.8,11.6,7.4,0.535,14.1,22.6,0.216,2020
2040,258,Rider,0.6,-3.09,71.8,99.9,0.408,0.333,0.522,53.4,51.8,9.4,7.9,0.491,17.0,30.6,0.266,2020
2041,259,Robert Morris,0.588,-4.73,67.5,103.4,0.258,0.398,0.537,49.6,64.3,9.5,5.8,0.516,16.4,29.4,0.173,2020
2042,260,Rutgers,0.645,15.72,67.7,102.5,0.291,0.3,0.516,54.0,47.8,9.6,13.6,0.493,15.3,32.4,0.187,2020
2043,261,Sacramento State,0.533,-2.08,64.5,98.0,0.315,0.284,0.499,52.9,55.3,10.7,11.3,0.461,16.4,32.7,0.227,2020
2044,262,Sacred Heart,0.606,-4.75,69.9,105.0,0.336,0.392,0.532,54.7,51.6,7.1,9.8,0.494,16.8,36.2,0.246,2020
2045,263,Saint Francis (PA),0.688,-2.05,70.3,110.0,0.335,0.295,0.557,52.2,41.6,9.9,7.5,0.521,14.9,32.3,0.251,2020
2046,264,Saint Joseph's,0.188,-5.54,71.3,96.5,0.291,0.497,0.499,47.3,52.6,6.6,6.8,0.466,15.8,26.1,0.205,2020
2047,265,Saint Louis,0.742,9.41,68.7,103.1,0.401,0.271,0.518,54.6,54.9,10.8,12.6,0.5,15.6,34.0,0.232,2020
2048,266,Saint Mary's (CA),0.765,12.27,65.0,112.4,0.302,0.362,0.581,51.4,43.8,9.8,5.3,0.551,13.2,25.1,0.228,2020
2049,267,Saint Peter's,0.6,-3.67,68.6,96.3,0.38,0.325,0.506,53.9,46.9,10.8,13.6,0.46,19.7,35.6,0.274,2020
2050,268,Sam Houston,0.581,-5.17,74.4,102.7,0.301,0.356,0.546,49.4,56.2,12.2,9.0,0.512,16.7,28.8,0.224,2020
2051,269,Samford,0.303,-13.13,74.6,98.7,0.34,0.33,0.528,48.4,45.4,9.4,9.2,0.487,18.1,28.6,0.253,2020
2052,270,San Diego,0.281,-3.52,70.9,91.5,0.31,0.343,0.497,48.5,50.9,8.1,8.3,0.466,18.0,25.5,0.209,2020
2053,271,San Diego State,0.938,18.38,66.1,113.3,0.285,0.42,0.579,52.5,55.5,10.5,8.9,0.548,14.3,28.9,0.22,2020
2054,273,San Francisco,0.647,8.56,69.2,107.1,0.294,0.439,0.545,52.4,45.3,10.1,7.8,0.515,15.0,29.6,0.212,2020
2055,274,San Jose State,0.226,-7.55,74.1,93.9,0.339,0.46,0.499,46.0,55.5,8.6,8.1,0.458,16.5,24.5,0.243,2020
2056,275,Santa Clara,0.606,1.95,73.0,103.4,0.351,0.371,0.564,48.9,57.8,9.4,8.5,0.528,16.7,21.7,0.261,2020
2057,276,Seattle,0.483,-3.95,71.4,103.0,0.363,0.377,0.516,48.9,43.2,8.1,8.3,0.464,12.3,27.4,0.281,2020
2058,277,Seton Hall,0.7,16.75,71.0,105.3,0.348,0.405,0.548,50.3,55.8,9.9,14.9,0.514,16.3,29.2,0.249,2020
2059,278,Siena,0.667,-1.13,67.1,106.3,0.363,0.332,0.55,53.5,52.1,7.8,8.1,0.518,16.5,31.9,0.256,2020
2060,279,South Alabama,0.645,0.08,67.1,105.8,0.398,0.302,0.559,49.3,44.2,11.4,12.1,0.52,15.9,26.5,0.288,2020
2061,280,South Carolina,0.581,10.27,72.5,100.8,0.368,0.297,0.512,51.3,53.5,10.6,13.3,0.486,15.5,32.1,0.231,2020
2062,281,South Carolina State,0.379,-16.01,69.1,99.5,0.397,0.299,0.53,51.5,46.5,6.4,4.9,0.481,17.9,30.3,0.297,2020
2063,282,South Carolina Upstate,0.394,-13.58,69.8,99.3,0.335,0.365,0.516,47.4,51.2,8.5,7.2,0.483,15.6,26.3,0.23,2020
2064,283,South Dakota,0.625,-1.74,71.4,111.4,0.393,0.33,0.594,50.5,49.9,6.4,7.0,0.557,13.7,20.2,0.297,2020
2065,284,South Dakota State,0.688,2.29,69.8,110.3,0.327,0.364,0.58,53.1,49.9,7.1,8.5,0.554,16.2,28.9,0.231,2020
2066,285,South Florida,0.452,5.15,65.5,95.0,0.375,0.384,0.499,52.0,46.9,11.4,6.8,0.466,18.9,32.4,0.244,2020
2067,286,Southeast Missouri State,0.226,-14.57,68.8,95.9,0.354,0.345,0.509,47.8,49.0,7.5,5.8,0.472,17.0,25.5,0.245,2020
2068,287,Southeastern Louisiana,0.258,-16.11,74.0,92.9,0.317,0.357,0.5,46.0,49.4,10.7,5.2,0.469,19.3,28.8,0.214,2020
2069,288,Southern,0.531,-9.36,69.5,99.6,0.343,0.296,0.518,52.8,52.1,9.9,7.1,0.486,17.1,32.1,0.232,2020
2070,289,Southern California,0.71,11.51,70.0,99.3,0.354,0.321,0.524,52.3,55.1,9.4,13.3,0.495,17.7,30.6,0.234,2020
2071,290,Southern Illinois,0.5,-0.18,64.3,96.8,0.33,0.412,0.533,45.8,53.2,10.1,5.7,0.497,17.5,20.5,0.24,2020
2072,291,SIU Edwardsville,0.258,-14.16,70.2,95.3,0.292,0.312,0.505,49.0,55.7,8.1,8.9,0.476,17.5,27.9,0.199,2020
2073,292,Southern Methodist,0.633,7.97,66.0,108.3,0.317,0.428,0.557,53.0,60.6,8.7,9.8,0.521,16.9,34.1,0.242,2020
2074,294,Southern Mississippi,0.29,-6.65,68.7,95.3,0.25,0.3,0.518,51.3,56.7,8.4,8.3,0.49,19.0,27.9,0.18,2020
2075,295,Southern Utah,0.531,0.1,70.5,101.7,0.353,0.32,0.541,53.7,45.9,9.4,11.0,0.505,16.7,27.7,0.253,2020
2076,296,St. Bonaventure,0.613,3.12,66.3,103.5,0.27,0.339,0.526,52.3,54.3,8.3,11.1,0.494,15.2,30.7,0.199,2020
2077,297,St. Francis (NY),0.419,-11.3,71.1,98.0,0.269,0.349,0.505,49.2,46.6,9.0,11.7,0.471,15.6,27.9,0.196,2020
2078,298,St. John's (NY),0.531,10.71,74.3,100.5,0.299,0.313,0.494,48.4,54.3,13.5,11.6,0.459,12.9,29.9,0.211,2020
2079,299,Stanford,0.625,13.35,68.7,100.3,0.31,0.352,0.561,48.8,51.1,9.8,10.8,0.535,18.8,22.1,0.218,2020
2080,300,Stephen F. Austin,0.903,4.04,74.8,107.4,0.437,0.274,0.573,55.5,52.3,13.9,10.3,0.541,20.1,38.2,0.302,2020
2081,301,Stetson,0.485,-9.63,64.3,98.8,0.384,0.325,0.53,51.9,43.2,9.8,8.4,0.499,18.6,30.4,0.256,2020
2082,302,Stony Brook,0.606,-2.41,69.9,98.2,0.329,0.431,0.517,51.8,47.4,9.5,13.4,0.479,17.9,29.5,0.238,2020
2083,303,Syracuse,0.563,12.32,68.3,108.0,0.357,0.421,0.545,49.1,55.0,10.8,14.7,0.505,14.3,29.6,0.264,2020
2084,304,TCU,0.5,9.86,65.7,98.5,0.265,0.433,0.517,50.9,61.7,10.3,13.5,0.498,18.4,32.2,0.169,2020
2085,305,Temple,0.452,6.59,70.6,95.5,0.333,0.35,0.496,49.7,57.7,10.8,8.8,0.46,15.8,25.9,0.228,2020
2086,306,Tennessee,0.548,11.18,66.6,100.7,0.373,0.361,0.533,50.8,62.7,9.0,15.6,0.488,17.8,30.5,0.279,2020
2087,307,Tennessee State,0.545,-6.7,70.5,100.4,0.319,0.374,0.557,53.6,51.9,7.5,11.4,0.535,21.3,31.8,0.21,2020
2088,308,Tennessee Tech,0.29,-13.64,68.8,94.6,0.217,0.425,0.505,49.4,57.2,9.9,8.3,0.483,18.7,28.8,0.147,2020
2089,309,Tennessee-Martin,0.31,-14.15,70.1,107.5,0.32,0.376,0.554,48.2,45.2,7.2,7.7,0.518,15.9,31.1,0.241,2020
2090,310,Texas,0.613,10.47,66.2,96.9,0.22,0.429,0.52,47.3,48.5,8.3,11.1,0.499,18.0,26.6,0.151,2020
2091,311,Texas A&M,0.533,4.93,65.7,95.7,0.411,0.41,0.505,49.7,52.5,9.7,10.4,0.464,18.4,31.3,0.278,2020
2092,312,Texas A&M-Corpus Christi,0.438,-10.8,68.3,96.7,0.328,0.391,0.548,52.1,54.7,8.6,8.7,0.517,22.5,30.3,0.232,2020
2093,313,Texas Southern,0.5,-10.37,74.6,96.7,0.408,0.286,0.508,50.6,44.7,8.5,7.4,0.462,18.0,31.5,0.288,2020
2094,315,Texas State,0.656,5.42,67.1,107.6,0.355,0.278,0.545,50.2,54.2,9.3,8.8,0.503,14.3,29.4,0.269,2020
2095,316,Texas Tech,0.581,16.83,68.2,103.8,0.345,0.366,0.556,50.0,61.1,11.1,11.5,0.517,17.4,27.8,0.26,2020
2096,317,Texas-Rio Grande Valley,0.467,-7.05,70.6,102.0,0.343,0.311,0.526,48.5,57.9,11.7,10.8,0.489,15.3,28.6,0.246,2020
2097,318,The Citadel,0.2,-13.82,75.6,97.7,0.307,0.469,0.538,46.9,54.8,8.8,7.9,0.51,17.9,22.8,0.212,2020
2098,319,Toledo,0.531,1.2,69.5,106.8,0.363,0.42,0.552,51.3,57.9,8.1,8.8,0.512,15.3,28.3,0.271,2020
2099,320,Towson,0.594,0.09,65.7,106.5,0.333,0.334,0.534,54.0,46.1,8.5,9.9,0.491,15.2,33.5,0.257,2020
2100,321,Troy,0.29,-9.01,70.8,96.3,0.292,0.437,0.498,49.2,57.3,8.0,7.8,0.469,17.1,30.2,0.197,2020
